text,emoji,discovered
Flying Child,🧒🏼✈️,False
Liberty Flower,🗽🌸,False
Gobi Algae,🌵🌊🌿,False
Nikepunk,👟🤖,True
Snow Jabba,❄️,False
Chocolate Tomato Soup,🍫🍅🍲,False
Bubblegum Tide,🍬,False
Chocolate Lotus,🍫,False
Mountain Surfing Pants,🏔️🏄‍,False
Bacon Monster Truck,🥓🚚,False
Space Potion,🧪,False
Jelly Fudge,🍮,False
Flying Spaghetti Cowboy,🍝🤠,False
Drunken Boat,🚤,False
Gatorator,🐊🚀,False
Space Ostrich,🚀🐧,False
Mushroom Stew,🍄,False
Smoke Scrubber,🌬️🧹,True
Muddy Pineapple,🍍,False
Hula Wok,🥢,False
Slate Strider,🦕,True
Piggyback Lincoln,🤠🐷,False
Space Smoke,💨,False
Chai-rist,☕️,False
Gopnautilus,🐙,False
Fireplane Sushi,🔥🍣,True
Glowover,✨,False
Sea Wind Farm,🌊🌬️🌾,True
Moo-Hammer,🔨,False
Steamwolf Tank,🐺🚀,False
Netherite Dew,🥤,False
Genie Lamp,🧞‍♂️,False
Honey Rocket,🍯,False
Dune Devil,🏜️🌪️,False
Gobicon,🍄,False
Lego Weed,🌿,False
Weed-wizard,🌿,False
Arkore,🤖,False
Zombie Plesiosaur,🦖,False
Dirty Racecar,🏎️,False
Olive Stone,🍃,False
Dandelion Truck,🌻,False
Donkey Gnome,🐴,False
Sodium-punk,🧪,False
Straw House,🏠,False
Benz,🚗,False
Tankroid,🐍,False
Brickleback,🐊,False
Solar Windshield Wiper,🌞🪟🧹,False
Kratomade,🌿,False
Sage Storm,⛈️,False
Snot Trout,🤢🐟,False
Super Snus,👍,False
Fruitfish,🍓🐟,False
Tractor Tire,🚜,False
Cursed,😈,False
Swampdew,🐊💧,False
Pompeii Ruby,💎,False
Frost Prince,🧊,False
Super Ruby Block,💎,False
Genghis Cone,🍦,False
Dogg Fuji,🐕,False
Salmon Passion,🐟❤️,False
Coral Wine Trap,🍷,False
Cool Kingfisher,🦜,True
Swine Tide,🐷🌊,False
Flat Nether Star,🌟,False
Leprechaun King,🍀,False
Kelp Steam,🌿🌊,False
Mt. Silverphoenix,🏔️,True
Silver Teapot,🍵,False
Water Castle,🏰,False
Super Snow Volcano,❄️🌋,False
Muddy Mutant,🐸,False
Time Rocket,🚀,False
Holy Pepsi,🥤,True
Steamcycle,🚲,False
Barbecue Wine,🍷,False
Space Yodel,👽,False
Dirty Fall,🍂,False
Fire Gazelle,🔥🦌,False
Bacontron,🥓,False
Steampunk Canada,🍁⚙️,False
Red Viking,🟥,False
Time Force,🕰️,False
Soda Tree,🥤🌳,False
Dandelion Pop,🌼🎉,False
Were-telespy,🐺🕵️‍,False
Steampunk Tea Time,⚙️🍵,False
Were-ketchup,🍅🐺,False
Captain Windmill,🌪️,False
Shadow Surfboard,🏄‍♂️,True
Rat Demon,🐀,False
Kiteogre,🪁,False
Cerealski,🥣,False
Moon Girl,🌙,False
Anarchy Island,🏝️🏴‍,False
Cannibal Stone,🍖,False
Archesundae,🌭,False
Hot Execution,🔥,False
Black Venus Fly Trap,🌿🕷️,False
Steamboat Wereflower,🚂🐺,False
Bacon Checkmate,🥓♟️,False
Lord Of The Toaster Strudel,🍞👑,False
Pacific Pope,🌊👼,False
Sword Of Blessings,⚔️,True
Tnt Rocket,🚀,False
Muddy Tigger,🐅💩,False
Steam Karma,💦,False
Moo Kong,🐮🦍,False
Space Turtle,🐢,False
The Lord of the Flies,🐍,False
Zenon,🌌,False
Cherryboat,🍒⛵️,False
Space Cocaine,🚀👃🏼,False
Space Chai-mas,🚀🍵🎄,False
The Best Lunch Ever,🍱,False
Hangtractor,🚜,True
Mountain Dew Vapor Blast,🏔️🌬️,False
Bonsai Sword,🌳⚔️,False
Peking Squirrel,🐿️,False
Puffhorn,🦏,False
Gryphon Wine,🍷,False
Super Torpedo,🚀,False
Bismarck,🚢,False
Swamp Skimmer,🛶,False
S’more Car,🚗,False
Rally Racer,🏎️,False
Yakety Nether,🎷,True
Trinity,🌀,False
Pickle Christmas,🥒,False
Netherite Root Sword,🗡️,True
Time Bicycle,⏲️🚲,False
Slushware,❄️🍦,False
Subweiser,🥪,False
Vapor Chai-tini,🍸,True
Great Wall Of Sushi,🍣,False
Flying Dandelion Soup,🌬️,False
Drunken Fog,🍺🌫️,False
Dragonheart,🐉,False
Outlander,🏰,False
Purification,💧,False
Drunk King Arthur,👑,False
Muddy Suicide Bomber,💣,False
Tea-bag,🍵,False
Itchy and Scratchy Land,🎢🐭🐱,False
Muddy Jetea,🤔,False
Flasher,💡,False
Tea Carmelon,🍵,False
Coconut Milk Wall,🥥🧱,False
Dandelion Milk Rocket,🚀,True
Smog Hugger,🌳🤗,False
Space Coronavirus,👽,False
Chocolate Tunnel,🍫🚇,False
Synchronized Diving,🤽‍♀️,False
Tea Time Bomb,☕💣,False
Chef Mario,🍕,False
The Who,🎸,False
Muddy Firefighter,🚒🌧️🔥,False
Sand-tornado,🌪️,False
Zombie Hokusai,🧟‍♂️,False
Papal Bull,🐂👑,False
Pea Terrace,🌿,False
Cyberstorm,🌩️,False
Pumpkin Seed,🥜,False
Jabracorn,🦄,False
Muddy Thong,💩,False
Steam Captain,🚢⚓️🧑,False
Chinese Space Dragon,🐉,False
Lava Ducky,🦆,False
Vape Baby,👶,False
Codestone,💎,False
Vape Gogh,🎨,False
Blogpig,🐷,False
Viking World,⚔️,False
Earthquake Light,🌋,False
Vape Joey,🚬,False
Sleeping With The Fishes,🐟,False
Muddy Sobek,🐊💦🏕️,False
Macy’s Day Parade,🎈,False
Flying Lama,🐪,False
Chocolate Yoga,🍫,False
Wish You Were Here,🌴,False
Mooshroom Pirate,🐄🏴‍☠,False
Dirty Drunk Mad Hatter,🎩🍺😡,True
Bathsheba,🛀,False
Party Castle,🏰,False
Werejellyfish,🦑,False
Skysysadmin,🖥️,False
Bog Surfing,🏄‍♂️,False
Adogbe,🐶,False
Centaurdozer,🐎🚜,False
Monkey Yakuzas,🐒🕶️,False
Blogdandelight,🌼,False
Canada Dry,🍁,False
Grootarita,🍹🌱,False
Antiviking,🚫🛡️,False
Electric March,⚡️🚶‍,False
Mudhenge,🐓,False
Antopus,🐙,False
Hawaiian Windshield,🌺,False
Smurf Roll,🌀,False
Shrimp Falls,🦐🌊,False
Sandstorm Werecerberus,🐕‍🦺,True
Kaleid Smoke,🌈💨,True
Scuba Chicken,🐔🤿,False
Potassium Patrick Nitrate,🧂,True
Surfing Spaghetti Monster,🍝,False
Chia Basket,🧺,False
Werebong Wellington,🤔,True
Super Fruit,🍇,False
Grand Moff Tarkin,👴,False
Dustfrogger,🐸,False
Pasta Juice,🍝🥤,False
Robo-lily,🤖,False
Snowdon,🏔️,False
Piggy Cake,🐷,False
Microscopic Formula 1,🔬🏎️,False
Steam Krabby Patty,🍔🌫️,False
Steamwolf Willie,🐺🚂,False
Muddy Phlegm,🤢,False
Darth Yoshi,👹,False
Rainbow Wasabi,🌈,False
Smoky Zen,🧘‍♂️,False
Salmon Thunderbird,🐟🌩️,False
Dolingo,🦜,True
Sodium Quixote,🧂,False
Dustin Nautilus,🐚,False
Swordmaster,🗡️,False
Smoketornado,🌪️,False
Snotty Cacti,🌵,False
Slurp,🥛,False
Spicy Castle,🌶️🏰,False
Rocket Radish,🚀,False
Google Seeds,🌱,False
Meatball Sub,🍕,False
Space Ferris Wheel,🎡,False
Sperm Venom,🐍🍆,False
Fire-ninja-saurus,🔥🦖,False
Space Birdworm,🪱,False
Life Town,🏘️,False
Super Chili Pepper,🌶️,False
Coral Dam,🐠🏚️,False
Vapincarnation,💨,False
Fire Peashooter,🌋,False
Blog of the Drunken Dragon,🐉,False
Angel’s Share,🥃,False
Little Red Riding Hoodicane,👧🐺🌪️,False
Super Smokefly,🦋,False
Vioxx,❌,False
Dust Jormungandr,🐍,False
Sawaki,🧘‍♂️,False
Growl,🐺,False
Chicken Noodle Soup with Raisin,🍜,False
Dalekid,🤠,False
Tea Captain,🍵,False
Pigcane Punk,🐷🎸,False
Nuclear Rally Car,🏎️,True
Platefly,🍽️,False
Titanic Fulgurite,⛈️,False
Swamp Jack,🐊,False
Dionysaur,🦕,False
Shopping Cart,🛒,False
Muddy Mosquito,🦟,False
Monkey Sandwitch,🐒🥪,False
Steam Bell,🔔,False
Pizza Wave,🍕,False
Hot Fudge Piranha,🍫🐟🦷,False
Time Volcano,🌋,False
Flash Saguaro,⚡🌵,False
Buddha Wolf,🐺,False
Vampire Surfer,🧛‍♂️,False
Dolly Lego Parton,🎤,True
Cucumbertopus,🥒,False
Pizza Head,🍕,False
Beaver Lizard,🦫🦎,False
Robo-Croc,🤖,False
Space Sand Dandelion,🌌,False
Anemone Dewshine,🌸🌼🌺,False
Jedi Prawn,🦐👨‍,False
Muddy Echo,👽,False
Siamese Fighting Fish,🐠,False
Moo-swa-trap,🐮🌳🪤,False
Hadrian’s Rocket,🚀,True
Candy Couspasta,🍬,True
Angelosaur,👼,False
Atlas Shark,🦈,False
Tear Down This Wall,🚧🧱🔨,False
Magnetic Bubbles,🔴🔵🟢,False
Black Claus,🎅🏿,False
Coral Vape,🚭,False
Chalktopus,🐙,False
Chicken Of The Sea Of Mordor,🐔🌊🗡️,False
Appalachian Mushroom Soup,🍄,True
Finnish Hula Hoop,🇫🇮🤸,False
Poem Boat,⛵,False
Hanukkah,🕎,False
Robotarium,🤖,False
Alphafly,🦋,False
Pineapple Squirt Gun,🍍🔫,True
Tornado Dusttopus,🌪️🐙,False
Steamleaks,💦,False
Wooden Hula Girl,🌺,False
Palm Jordan,🌴🇯🇴,False
Foghorn Lawnmower,🐓🚜,True
Cloud Dating,☁️💕👫,False
Philosopher’s Prawn,🦐🤔,False
Mountain Dew Rosé,🥤,False
Pork Tank,🐷,False
Doctor Batman,🦇💉,False
Goodlagoon,👍,True
Pineapple Serpent,🍍🐍,False
Tea Bagger,🍵,False
Steam Milkshake,🥤,False
Yakety-Sax,🎷,False
Bahamoothie,🍹,False
Pikaraptor,🦖,False
Cyber Boom,💥,False
White Venus Flytrap,🌱🌸🪰,False
Terror Bus,🚌,False
Feng Shui Child,👶,True
Super Star,⭐️,False
Smoking Lotus,🚬🌺,False
Tractor Volcano Dragon,🚜🌋🐉,False
Mosaic Car,🚗🔲,False
Muddy Slipper,🥿,False
Navy Seal,🌊,False
Polar Bear Roll,🍣🐻,False
Shark-tini,🦈🍸,False
Pasta Voltron,🍝,False
Audrey Sakura,🌸,False
Ammonium Falcon,🚀,False
Preying Mantis,🦗,False
Bloggeist,📝,False
Oxyheist,💊💰,False
Fire Claus,🔥,False
Carrot Island,🥕🏝️,False
Spaghetti Volcano,🌋,False
Fire Mountain Dew Baja Blast,🔥🏔️🌊,False
Potatoe Latke,🥔,False
Chocolate Village,🍫,False
Solar Glue,🌞,False
Paper Couscous,📄,True
Lord Of The Rigs,🚛👑,False
Phoenix Down,🌟,False
Rumble Time,🥊,True
King Kong Dressing,👑,False
Lily Of The Valley Sundae,🍨,True
Paper Mache Sword,🗡️,False
Sea Monkey Sundae,🍦🐒🌊,False
Penguinocchio,🐧,False
Robo-dolphin,🤖,False
Smoked Meat,🍖,False
Mountain Dew Voltron,🗻🍹🤖,False
Poo-tain,💩👑,False
Yard Guard,🏡👮‍♂,False
Tsunami Bear,🌊🐻,False
Carwash Mermaid,🧜‍♀️🚗,False
Amplifier,📢,False
Spermographer,🍆📷,False
Left,👈,False
Dustpickle,🥒,False
Spell T-Rex,🦖,False
Star Gazing,🌌,False
Foghorn Caspian,🐓,True
Muddy Werefish,🐟,False
Cloud Venice,☁️🛶🌊,False
Fire Crayonami,🔥🖍️,True
Sandstorm Surgeon,💨,False
Yakclunk,🤖,True
Mumvase,💐,False
Salmon Car,🐟🚗,False
Seacons,🐟,False
Flower Sushi,🌸,False
Swamp Vampire,🐊,False
Pizza Party,🍕,False
Mousetrain,🐭🚂,False
Thunder Town,⛈️,False
Pollysunado,🤔,False
Beatle,🐝,False
Sushi Planet,🍣,False
Drunk Lava Monster,🍺🌋👹,False
Smoking Pelican,🚬🦢,False
Skidosaurus,🦕,True
Mushroom Wedding,🍄💍👰,False
Super Smog,🌫️,False
Robot Verde,🤖,False
Hedgewerewhale,🦔,False
Cedarburglar,🍔,False
Yellow Kite,🪁,False
Antlion Wellington,🦗,True
Megalopotamia,🐊,False
Piggy-tsunami,🐷🌊,False
Star Fly Trap,🌟🪰,False
Muddy Hacker,🐸,False
Space Wiccan,🪐,False
Dustmalaria,🌞,False
Pea Zeus,🌱,False
Zephyr Barbecue,🍖,False
Seastead,🏝️,False
Mud Puffin,🦝,False
Pigeon Leviathan,🐦🐉,False
Liam Neeson,🧔🏻,False
Salad Weed,🥗,False
Jetphoenix,🚀🔥,False
Tassels,🎀,False
Vaccine Cruise,💉🚢,False
Dust Eagle,🦅,False
Space Clock,🚀⏰,False
Robo-wolf,🐺,False
Space Pond Skater,🪲,False
Super Flamingo,🦩,False
Paper Hat,🎩,False
Skate Trap,🛹🕸️,False
Gnomeflower,🌸,False
Gosmurf,🤔,False
Zombie Rum,🧟‍♂️,False
Chocolate Hippo,🍫,False
Crash Wereboar,💥🐗,False
Crashmo,💥,False
Dead Rover,💀🚗,False
Flash Malaria,⚡️🦟,False
Potato Nessie,🥔,False
Mangrove Lighthouse,🌿🏠,False
Re-tea-time,⏰🍵,False
Were-steamroller,🐾,False
Bitters,🍸,False
Moo-tivation,🐄,False
Air Canada,✈️🇨🇦,False
Pickle Pirate,🥒,False
Joe Biden,🐘,False
Antgarden,🐜🌻,False
Reptile,🐊,False
Safe Sex,👅,False
Space Stink,💩,False
Matisse,🎨,False
Smoke Bird,🐦,False
Holy Couch,🛋️,False
Naruto Shippuden,🍥,False
Pond Car,🚗💦,False
Skatephoenix,🛹🔥,False
Michael Scofield,🔒,False
Mimosanado,🍹,False
Captain Highlight,🌟,False
Atlantium,🏛️,False
Goji Berry,🍐,False
Potatoe Station,🥔,False
Glasskip,🥤,False
Delta of Venus,💋,False
Mudsquirrel,🐿️🌧️,False
Swamp Siren,🐊,False
Peaski,🤔,False
Jelly Cone,🍦🍓,False
Darth Frog,🐸,False
Ganga Shark,🦈,False
RoboGroot,🤖🌱,False
Swamp Fizz,🍹,False
Hydroshark,🦈,False
Balearic,🌞,False
Diabetes Tower,🏥,False
Time Cherry,🍒,False
Barf,🤮,False
Mouse Ski,⛷️,False
Kachina,🎭,False
Snowkia,❄️🚗,False
Ammonite Fly Trap,🌿,False
Water Arrow,💦➡️,False
Mecha Apocadoom,🤖,False
"Snap, Crackle, and Sink",💧,False
Moses Trap,🐀,False
Matcha Break,🍵,False
Mr. Spaceman,👨‍🚀,False
Rv-rex,🦖,False
Lobster Dog,🦞,False
Firebread,🔥🍞,False
Heliref,🚁,True
Balsamic Vinegar Of Mordor,🍇,False
Mutant Squirrel,🐿️,False
Sparkling Icewine,🍾,False
Afrofuturism,👩🏾‍🚀,False
Duckbill Tornado,🦆🌪,True
Flying Chicken Lawnmower,🐔🪓,True
Fire Dustopus,🔥🐙,False
Theory,💡,False
Appalachian Singularity,🏞️,True
Mocha Shark,🦈,False
Bogread,📚,False
Surfing Temple,🏄‍♂️,False
Shivita,🤔,True
Steampunk Mountain Dew Baja Blast,🤔,False
Drunk Tube,🍻,False
Robo-duck,🤖,False
Weather Forecaster,🌤️,False
Sludge Fever,🤢,True
Chicken Noodle Soupicane,🍲,False
Clean Helitank,🧼,True
Sphinx Of Inquisition,🦁,False
Space Rescue,🚀👨‍,False
Wereanemone,🐚,False
Amun-Ra,🌞,False
Mount Marathon,🏔️,False
Tombaco,🍾,False
Vindia,🇻🇳,False
Cold Flash,🥶,False
Beedino,🐝,False
Muddy Fart,💨,False
Smoky Truck,🚚,True
Time Rally,🏎️,False
Rust Titan,🦖,False
Hot Tamale,🌶️,False
Sleeping Swordfish,😴,False
White Zinfandel,🍷,False
Rainbow Klum,🌈👠,False
Mum-ent,👩‍👧‍,False
Solar Swale,🌞,True
The Flying Funnel Cake,🎡🍰,False
Dead Surfer,🏄‍♂️💀,False
Solar Prison Break,🌞🔓🏃,False
Flying Abominable,🛸,False
Smurf Astronomer,🧑‍🚀,False
Flying Slushy,✈️🥤,False
Salzburg,🎻,False
Clean Chameleon,🦎,False
Groot Chocolate,🍫,False
Cheesy Lightning,⚡️,False
Zombie Herd,🧟‍♂️,False
Amethyst Mirage,💎,True
Bonsai Panza,🌳🍵,False
Batcar,🦇,False
Space Pig Plant,🐷🌱🚀,False
Giant Holy Dandelion,🌼,False
Yodari,🧝‍♂️,False
Fire Lemonade,🍋,False
Metro Oasis,🚇🌴,False
Space Sash,🚀,True
Muzak,🎵,False
Jello Biafra,💩,False
Surfing Bonsai Tree,🏄‍♂️,False
Ice Piglet,🐷❄️,False
Drunken Delf,🍺,True
Sea Monkey Astronaut,🐒🚀,False
Skyportal,🌌,True
Sand Bridge,🏝️,False
Galeon,🚢,False
Zombie Robot,🤖,False
Space Broccoli,🚀🥦,False
Racetable,🏎️,False
Space Butterfly,🦋,False
Space Trainzilla,🚂,False
Yodeling Balloon,🎈,True
Were-eel,🐍,False
Icelandic Venus Subtrap,❄️🌋🌋,False
Champlain,🌊,False
Prince Raisin Bran,👑,False
Doodle Train,🚂✏️,False
Duststar,🌟,False
Goat Lisa,🐐🎨,False
Super Lily Flytrap,🦸‍♀️🌺,False
Tibetan,🏔️,False
Marchmallow,🍡,False
Cloud Submarine,🌥️🚤,False
Birthday Wine,🍷🎂,False
Rat Poison,🐀,False
Fruit Goose,🍇,False
Fly Sushi,🍣✈️,False
Raisinets,🍫,False
Bogquacker,🦆,False
The Empire Strikes Thomas,🚂,False
Cart Race,🛒🏎️,False
Zombie Skier,🧟‍♀️,False
Mountain Hash,⛰️,False
Icecar,🚙,False
Swamp Plant,🌿,False
Dogfight,🐶,False
Teapotnado,🍵,False
Turtle Volcano,🐢,False
Blues Knife,🔵🔪,True
Mountain Lily,🏔️🌼,False
Surfing Plantigator,🏄‍♂️,False
Amish,🐄🚜,False
Steam And Turf,🌾,False
Pencil Monster Truck,🚛,False
Jesus Train,🚂,False
Auschwitz,🏭,False
Gnomish Flambé,🔥,False
Smoke Shop,🚬,False
Prince Of Steam,👑,False
Burger Queen,🍔,False
Flying Sandpiper,🐦,False
Fulguric Acid,⚡️,False
Green Truck,🚚,False
Lasagna Prime,🍝,False
Muddy Empire,💩,False
Sunflower Wars,🌻,False
Pig War,🐷,False
Swamp Thing Martini,🍸🌿🐊,False
Baconstorm,🥓,False
Swamp-tini,🍸,False
Capsicum Eater,🌶️,True
Pig Planet,🐷,False
Neil DeGrasse Tyson,🌌,False
Banyan Tree,🌳,False
Flying Overpass,🛫,True
Sandstorm Pudding,🍮,False
Clockwork Ship,⏱️🚢,False
Swamp Bonsai,🌿,False
Redbird,🐦,False
Quitractor,🚜,True
Troll 2: The Second Coming,🧟‍♂️,False
Jack-o’-lantern,🎃,False
Zombie Teacher,🧟‍♀️,False
Cheesecake Factory,🍰,False
Gummy,🍬,False
Foggy Toilet,🚽,False
Steampunk B-52,🚀,False
Nasty,💩,False
Bramble Palm,🌿,True
Dada Surfing,🏄‍♂️,True
Spicy Fish,🌶️🐟,False
Muddy Cookie,🍪,False
Mildew,💦,False
Merry Christmas,🎄,False
Windmill Car,🚗⛲️,False
Mount Diabesuvius,🌋,False
Netherite Dandelion Weed,🌼,True
Clean Thor,🌈,False
Frankenroo,🤘,False
Air Balloon,🎈,False
Flying Bouncy Ball,🪀,False
Hula Dungeon,🌺,True
Surf Frankenstein,🏄‍♂️,False
Pumpkin Sword,🎃,False
Musician,🎸,False
Robosnapper,🤖🐊,False
Muddy Idol,💩,False
Potatotiamat,🥔,False
Steam Wars Punk,🚂🌌,False
Zombie Hindenburg,🧟‍♂️,False
Firequitozilla,🔥🦟🦖,False
Amber Ale,🍺,False
Cactaurman,🌵,False
Sunbot,🌞,False
Steam-up,💨🔥,False
Coral Lasagna,🍤🍅🧀,False
Dada Shark,🦈🎨,False
Rocky Mountain Tsunami,🌊,False
Steamboat Zen,🚂,False
Mr. Mud Landship Potato Head,🤖,True
Pigula,🐷,False
Metro Pan,🚇,False
Sodastink,🥤🤢,False
Rocky Mountain Low,🏔️,False
Breakdancing,🕺,False
Coffee Nemo,☕🐠,False
Hydrozen,💦,False
Sandwich People,🥪👨‍,False
Tutankhamayo,🗿,False
Dankesha,🙏,False
Kona,🌴,False
Super Ice Wine,🍷❄️,False
Sweet and Sour Sauce,🍬,False
Sandwitch Rocket,🥪🚀,False
Flat Stonefly,🪳,False
Din Tai Fung,🍜,False
Tea Banksy,🍵,False
Big Trouble In Little China Land,🏙️👹,False
Electric Stove,🔌,False
Coca-Thanos,🥤,False
Bonsai Castle,🏯,False
Witch Wash,🧙‍♀️🧼,False
Ghost Fjord Flytrap,👻🏔️🪰,False
Ratbird,🐀,False
Poplar Wine,🍷,False
Holy Lightning,⚡,False
Cb Parton,🎤,True
Fire Hex,🔥,False
Tea-pot,🍵,False
Barcode,📄,False
Mummy Rocket,🚀👻,False
S’moresicane,🍫🔥🌪️,False
Iron Toast Man,🍞🦾,False
Dead Amoeba,💀,False
Praying Mantis Tea,🍵,False
Cabbage Dragon,🐉,False
Vampire City,🧛‍♀️,False
Tea Smoker,🍵,False
Tipsy Klum,🍸,True
Sealant,💦,False
Dog Trap,🐕🪤,False
Alchemobile,🔮🚗,False
The Great Wave off Kanagawa,🌊,False
Potatogoblin,🥔👹,False
Were-tea-wolf,🐺,False
Surf Tree,🏄‍♂️,False
Space Headache,👽,False
Iron Prisoner,🔨,False
Moon Bong,🌕🍁,False
Garbage Duck,🦆🗑️,False
Fire Wizard,🔥,False
Sand Prawn,🦐,False
Burnt Paper Mache,🔥,True
Tea Pearl,🍵👑,False
Rainbow Surf And Turf,🌈,False
Kratom Aspirin,❌,False
Marshmallow Golem,🍡,False
Titanic Venus,🌌,False
Pumpkin Spice Gatorade,🎃🥤🐊,False
Rocket Tub,🚀🛁,True
Crawcake,🦞,False
Zombie Dolly Parton,🧟‍♀️🎤,False
Flying Gazelle,🦌✈️,False
Dustfish Salad,🥗,False
Captain Sandalstorm,🏖️🌪️,False
Were-methane,🐺,False
Rockfall,🌋,False
Space Hula-hoop,🪐🕺,False
Super Oread,🦸‍♀️,False
Turkish,🇹🇷,False
Muddy Holy Smoke,🌫️🔥🙏,True
Fire Breathing Chainsaw,🔥🪚,False
Smurf Juice,💙,False
Terminatress,🤖,False
Art Kelp,🎨🌱,False
Photobombing,📸,False
Seagullpants,🦢,True
Coral Whale,🐳,False
Mr. Potato Bird,🥔🐦,False
Paper Hitler,📃,False
Werecard,❓,False
Time River,⏳🌊,False
Appalachian Will-o’-the-wisp,🔥,True
Sea Slavery,🌊,False
Sheep Launcher,🐑🚀,False
Super Amen,💥,False
Mongol Bread,🍞,False
Megalodons,🦈,False
Mount Swampade,🏔️🌿,True
Goblin Jam,🎸👹🎶,False
Don Chicken,🍗,False
Pasta-saurus,🍝,False
Rheingold,🌊,False
Paint Thinner,🎨,False
Flying Eiffel Tower,🗼✈️,False
Stinky Stew,🍲💩,False
Dandelion Potion,🌼🧪,False
Steampunk Pikachu,🐢,False
Paper Cross,📛,False
Hot Weed,🔥🌿,False
Ghost Rover,👻🚗,False
Skink,🦎,False
Space Risotto,🚀🍲,False
Were-balloon,🎈,False
Tea Clouds,☕️☁️,False
Beaver Dog,🐶,False
Green Dustnami,🌿,False
Pirates Of The Nirvana,🏴‍☠️,False
Rice Helicopter,🚁🍚,False
Black Fern,🌿,False
Steam Sermon,🔥,False
Obamaski,🇺🇸👨,False
Hacktini,🍸,False
Zep,🎸,False
Wooden Driver,🏌️‍♂️,False
Space Cucumber,🥒,False
Steampunk Aquarius,🌌,False
Turtle Castle,🐢,False
Music box,🎵,False
Mothfly Mario,🦟🍄,True
Super Werepig,🐷,False
Ewoknado,🌪️,False
Finding Old Faithful,🔍🌋,False
Bubblegum Cow,🐄,False
Soggy Crop,🌾💧,False
Dandelion Jack,🌻,False
Smoking Wolf Pack,🐺🚬,False
Piranha Yin Yang,🐟,False
Lavadew,🌋,False
Cloudy Rocket,🚀,False
Pop Tart Surf,🏄‍♂️,True
Chicken Of The Tsunami,🐔🌊,True
Groptimus Prime,🤖,False
Chaiwine,🍵,False
Blue Alien,👽,False
Bogdanoff,👽,False
Knock on Wood,🤞,False
Petranado,🌀,False
Base Jumper,🪂,False
Time Trailer,⏱️,False
Pulp Shore Fiction,📖,True
Drowned Car,🚗💦,False
Jellytulip,🌺🍮,False
Oviraptor,🦖,False
Steam Pocket,💨🔥🔥,False
Swampasabi's Workshop,🧙‍♂️,True
Cobra Plant,🌵,False
Carspotter,🚗🔍,False
Hurricane Weed Sword,⚔️,True
Coughing Rainbow,🌈,False
Aurorado,🌅,False
Piggyplane,🐷✈️,False
Sound Of Wish,🌠,False
Shelley West,🎤,False
Polar Punch,🥊❄️,False
Alien Food,👽,False
Cottonseed,🌱,False
Muddy Cyberwave,🌊,True
Parisian,🇫🇷,False
Hot Demon Monkey,👹,False
Banana Valkyrie,🍌⚔️,False
Tank Burger,🍔,False
Nuclear Clouds,☢️,True
Electric Bee,🐝,False
Icarus 2,🚀,False
The Zephyr,🚄,False
Rhinehart,📚,False
Stalking,🕵️,False
Super Mansion,🏠,False
Flying Waiter,💁,False
Dark Matter Duck,🦆🌌,False
Green Zephyr,🍃🚂,False
Cyberalgae,🤖🌿,False
Hydroweed,🌿💧,False
Muddy Orc,🧟‍♂️,False
Sharktopus Castle,🦈🐙🏰,False
Tea Vatican,🍵,False
Sands of Time,⏳,False
Blogoda,📝🏰,False
Huckleberry,🐻,False
Space Gomorrah,🚀,False
Surfing Dust Devil,🌪️,False
Flash Train,🚂💨,False
Steampunk Golem,🤖,False
Emotank,💦,False
MooMoo Milk,🥛,False
Aurora Dragon,🐉🌌,False
Crying Crop Circle,😢🌾🌀,True
Sound Of Lemon,🍋,True
Crabsterella,🦀,False
Flying Flowers,💐✈️,False
MercuryStew,🤔,False
Mammoth Inquisition,🐘,False
Captain Kelp,🌊,False
Tanner,🌞,False
Swimming Dinosaur,🦕,False
Mud Sangria,🍷🍫🍇,False
Mud Matcha Latte,🍵💩,False
Cobra Station,🐍🚂,False
Flypaper Shark,🦈,False
Doctorate,🎓,False
Dead Kite,💀🪁,False
Barbecue Legend,🍗🔥🏆,False
French Press,☕️,False
Bubble Tea Day,🍵🧋,False
Flaming Tank,🔥🚛,False
Sailtopus,🐳,False
Parking Passion,🅿️,False
Shuttle,🛸,False
Steamdragon Soup,🍲,False
Ponding,🐸,False
Electric Flyweed,⚡🌿,True
Uma Thurman,👠,False
Trainhouse,🚂🏠,False
Bubble Tea Plant,🍵🌱,False
Boiling Goatse,🤢,True
Mudka Pudding,🍮,True
Flying Sneezeweed,🌼✈️,False
Paper Mac,📄💻,False
Muddy Teapunk,🍵,False
Mountain Dew Kickstart Energy,🏔️🥤,False
Clean Cookie,🍪,False
"Snap, Crackle, Pop, Worm",🐍,False
Cognac Tea,🥃🍵,False
Dustfondue,🧀,False
Sushi Queen,🍣,False
Gnomerat,👺,False
Chai Tea Trap,☕️🪤,False
Space Thomas,👽,False
Cowtank,🐄,False
Steampunk Nemo,🐠,False
Surveillance,🕵️‍♀,False
Tropical,🌴,False
Great Wall Of Andes,🏔️,False
Soup Minecart,🍲🚂,False
Cthulhu Invader,🐙,False
Muddy Mary,💩,False
Pickle Zeppelin,🥒,False
Bee-headed,🐝👤,False
Muddy Candy,🍫💩,False
Wrinkled Rice,🍚,False
Eagle Skywalker,🦅🗡️,False
Magic Tree Tractor,🌳🚜,True
Time Lava,🌋,False
Moss Eisley,🏜️,False
Crepe-tea,🥞🍵,True
Were-banksy,🐺🎨💰,False
